Timestamp,CPU (%),RAM (%),Disco (%),Upload (KB/s),Download (KB/s)
22:21:20,19.7,74.1,92.7,129.625,616.8046875
22:21:21,4.9,74.0,92.7,0.9150390625,10.5625
22:21:22,11.1,74.0,92.7,5.779296875,17.81640625
22:21:23,17.0,73.9,92.7,5.2802734375,223.984375
22:21:24,15.8,74.0,92.7,6.3876953125,0.9384765625
22:21:25,18.1,73.9,92.7,63.6279296875,238.5322265625
22:21:26,8.7,73.9,92.7,4.8544921875,0.474609375
22:21:28,13.0,73.9,92.7,0.052734375,0.7431640625
22:21:29,16.0,74.0,92.7,13.8154296875,8.06640625
22:21:30,11.5,73.9,92.7,19.306640625,10.197265625
22:21:31,15.7,73.9,92.7,43.4306640625,1138.0439453125
22:21:32,4.8,73.9,92.7,0.0,0.29296875
22:21:33,14.9,73.9,92.7,6.1015625,0.423828125
22:21:34,15.3,73.8,92.7,22.994140625,284.4228515625
22:21:35,18.5,73.9,92.7,35.8662109375,433.578125
22:21:36,14.0,74.0,92.7,32.3544921875,246.30078125
22:21:37,9.6,74.0,92.7,6.3544921875,70.177734375
22:21:38,14.4,74.2,92.7,5.634765625,160.3203125
22:21:39,11.0,74.3,92.7,9.251953125,178.6220703125
22:21:41,15.4,74.4,92.7,43.5390625,36.9990234375
22:21:42,17.7,74.7,92.7,11.1630859375,168.8564453125
22:21:43,10.7,74.8,92.7,0.265625,3.5029296875
22:21:44,21.7,74.9,92.7,9.7373046875,226.0654296875
22:21:45,12.8,74.9,92.7,2.322265625,19.697265625
22:21:46,9.5,74.8,92.7,32.0634765625,193.5078125
22:21:47,10.0,74.7,92.7,24.2333984375,4.587890625
22:21:48,20.4,74.8,92.7,9.333984375,134.796875
22:21:49,18.3,74.8,92.7,32.3828125,399.8525390625
22:21:50,16.9,74.8,92.7,12.4091796875,264.490234375
22:21:51,16.2,74.9,92.7,54.5595703125,250.0556640625
22:21:53,14.6,74.8,92.7,11.5537109375,227.25390625
22:21:54,9.7,74.8,92.7,9.453125,71.23828125
22:21:55,13.6,74.8,92.7,8.6845703125,97.8046875
22:21:56,13.1,74.8,92.7,26.544921875,203.6962890625
22:21:57,13.4,75.0,92.7,7.8984375,109.1982421875
22:21:58,15.4,75.0,92.7,6.39453125,67.8701171875
22:21:59,8.3,75.1,92.7,6.7607421875,30.5146484375
22:22:00,13.8,75.0,92.7,26.169921875,243.1181640625
22:22:01,14.6,75.1,92.7,41.8251953125,51.466796875
22:22:02,13.2,75.1,92.7,39.7880859375,318.486328125
22:22:03,25.2,75.0,92.7,6.7001953125,17.701171875
22:22:05,4.6,75.0,92.7,0.1796875,0.3154296875
22:22:06,13.8,75.0,92.7,29.6884765625,67.091796875
22:22:07,8.9,75.0,92.7,21.958984375,168.44921875
22:22:08,18.6,75.0,92.7,6.2861328125,9.5458984375
22:22:09,27.2,75.7,92.7,54.310546875,34.697265625
22:22:10,7.8,75.8,92.7,10.998046875,0.2197265625
22:22:11,9.4,75.7,92.7,16.849609375,3.8994140625
22:22:12,11.8,74.7,92.7,4.822265625,4.591796875
22:22:13,11.3,73.8,92.7,22.640625,2.431640625
22:22:14,14.5,73.8,92.7,5.1884765625,2.234375
22:22:15,3.6,73.8,92.7,0.3837890625,0.529296875
22:22:16,22.9,73.9,92.7,110.78125,637.7392578125
22:22:18,9.8,73.8,92.7,4.392578125,2.015625
22:22:19,8.4,73.7,92.7,4.7216796875,0.3515625
22:22:20,13.1,73.8,92.7,39.7529296875,612.634765625
22:22:21,31.6,73.9,92.7,25.20703125,447.7861328125
22:22:22,14.7,73.8,92.7,56.46484375,1175.4599609375
22:22:23,14.8,74.1,92.7,109.0126953125,486.98828125
22:22:24,6.0,74.1,92.7,11.73828125,1.8369140625
22:22:25,8.0,74.2,92.7,49.8466796875,1.6591796875
22:22:26,7.6,74.2,92.7,6.88671875,1.43359375
22:22:27,17.5,74.3,92.7,12.5751953125,1.423828125
22:22:28,6.4,74.2,92.7,29.04296875,3.654296875
22:22:29,9.4,74.0,92.7,4.7119140625,0.46875
22:22:31,14.1,74.0,92.7,3.0625,23.30078125
22:22:32,6.4,74.0,92.7,6.2705078125,25.376953125
22:22:33,11.0,74.1,92.7,10.49609375,12.8935546875
22:22:34,10.8,74.0,92.7,8.712890625,9.427734375
22:22:35,15.4,74.1,92.7,68.9521484375,584.3603515625
22:22:36,7.3,74.1,92.7,9.513671875,3.517578125
22:22:37,7.6,74.1,92.7,56.646484375,14.2255859375
22:22:38,12.6,74.1,92.7,14.57421875,26.662109375
22:22:39,18.0,74.0,92.7,152.7978515625,3407.21875
22:22:40,12.7,73.9,92.7,185.7890625,3803.5
22:22:41,13.7,73.8,92.7,78.93359375,1239.3388671875
22:22:43,8.3,73.8,92.7,7.5341796875,71.9736328125
22:22:44,11.0,73.7,92.7,50.4501953125,28.86328125
22:22:45,8.8,73.6,92.7,16.2392578125,30.74609375
22:22:46,24.8,73.7,92.7,40.9423828125,774.208984375
22:22:47,25.5,73.7,92.7,88.76171875,793.98046875
22:22:48,11.5,73.6,92.7,0.798828125,4.0654296875
22:22:49,10.9,73.7,92.7,21.3701171875,3.1201171875
22:22:50,14.2,73.7,92.7,12.1572265625,38.8681640625
22:22:51,7.9,73.6,92.7,8.4296875,3.697265625
22:22:52,13.1,73.6,92.7,43.6396484375,85.6435546875
22:22:53,7.4,73.7,92.7,17.0791015625,6.056640625
22:22:54,11.1,73.6,92.7,11.326171875,10.486328125
22:22:56,16.8,73.6,92.7,87.916015625,370.962890625
22:22:57,9.3,73.7,92.7,3.3056640625,1.77734375
22:22:58,6.0,73.7,92.7,7.63671875,2.181640625
22:22:59,13.1,73.7,92.7,13.701171875,268.974609375
22:23:00,14.0,73.7,92.7,4.958984375,0.8603515625
22:23:01,17.6,73.6,92.7,81.1630859375,21.138671875
22:23:02,10.1,73.6,92.7,10.58984375,31.6748046875
22:23:03,12.5,73.5,92.7,4.111328125,27.1630859375
22:23:04,14.5,73.5,92.7,40.0908203125,17.0322265625
22:23:05,15.2,73.6,92.7,9.7431640625,2.5576171875
22:23:06,26.7,72.8,92.7,11.41015625,2.44140625
22:23:08,13.7,72.9,92.7,38.5078125,5.5927734375
22:23:09,12.6,72.9,92.7,5.9765625,0.869140625
22:23:10,6.4,72.9,92.7,0.9423828125,3.107421875
22:23:11,9.8,72.8,92.7,49.2705078125,3.703125
22:23:12,5.9,72.8,92.7,10.0625,1.7626953125
22:23:13,5.8,72.8,92.7,34.166015625,8.521484375
22:23:14,7.1,72.8,92.7,1.5283203125,3.02734375
22:23:15,2.3,72.8,92.7,4.8974609375,0.5234375
22:23:16,6.5,72.8,92.7,10.568359375,3.2451171875
22:23:17,12.7,72.9,92.7,6.0283203125,1.134765625
22:23:18,6.1,72.9,92.7,3.4716796875,2.021484375
22:23:19,8.9,72.7,92.7,14.1640625,1.9072265625
22:23:21,2.8,72.1,92.7,0.775390625,0.203125
22:23:22,6.2,72.0,92.7,6.2958984375,0.7734375
22:23:23,4.7,72.1,92.7,1.166015625,1.3896484375
22:23:24,6.5,72.0,92.7,6.5810546875,1.28125
22:23:25,6.0,72.0,92.7,0.125,1.00390625
22:23:26,11.2,71.6,92.7,5.32421875,0.32421875
22:23:27,5.0,71.6,92.7,0.9033203125,1.4296875
22:23:28,18.0,71.6,92.7,6.7890625,1.1552734375
22:23:29,6.6,71.6,92.7,1.2373046875,1.0283203125
22:23:30,14.2,71.6,92.7,6.9951171875,1.4306640625
22:23:31,8.0,71.6,92.7,0.14453125,0.3857421875
22:23:33,8.9,71.6,92.7,31.953125,4.861328125
22:23:34,7.4,71.4,92.7,0.8759765625,0.517578125
22:23:35,13.2,71.5,92.7,26.8125,2.6865234375
22:23:36,10.0,71.4,92.7,27.4697265625,3.3896484375
22:23:37,4.0,71.4,92.7,5.1044921875,0.970703125
22:23:38,7.7,71.4,92.7,4.287109375,2.3408203125
22:23:39,8.1,71.4,92.7,30.0048828125,3.1396484375
22:23:40,9.2,71.5,92.7,9.478515625,1.2353515625
22:23:41,14.4,71.4,92.7,22.734375,3.99609375
22:23:42,1.1,71.4,92.7,0.083984375,0.083984375
22:23:43,11.8,71.5,92.7,4.005859375,1.208984375
22:23:44,7.2,71.4,92.7,27.5576171875,13.724609375
22:23:46,15.4,71.5,92.7,4.166015625,2.4423828125
22:23:47,6.4,71.6,92.7,4.0556640625,1.490234375
22:23:48,9.3,71.7,92.7,3.0810546875,0.580078125
22:23:49,7.3,71.6,92.7,6.5185546875,8.720703125
22:23:50,14.7,71.6,92.7,12.61328125,12.4970703125
22:23:51,16.7,71.5,92.7,10.1953125,2.56640625
22:23:52,7.1,71.6,92.7,5.90234375,1.2001953125
22:23:53,1.6,71.5,92.7,5.5634765625,5.54296875
22:23:54,15.2,71.3,92.7,15.5048828125,8.462890625
22:23:55,8.8,71.3,92.7,1.1826171875,1.29296875
22:23:56,7.4,71.3,92.7,5.5673828125,1.1162109375
22:23:57,10.7,71.3,92.7,0.603515625,0.9287109375
22:23:59,6.5,71.3,92.7,4.9609375,1.0068359375
22:24:00,8.1,71.3,92.7,0.1787109375,0.494140625
22:24:01,7.4,71.3,92.7,17.0126953125,8.001953125
22:24:02,6.5,71.2,92.7,0.052734375,0.7451171875
22:24:03,6.5,71.2,92.7,5.7109375,1.69921875
